Ctrl.Outputs.UH1_253KF03.DO15_MP1_894QM01_X14_4;False;System.Boolean;False
Ctrl.Outputs.UH1_253KF03.DO16_MP1_894QM01_X12_4;False;System.Boolean;False
Ctrl.Outputs.UH1_253KF04.DO01_Reserve;False;System.Boolean;False
Ctrl.Outputs.UH1_253KF04.DO02_Reserve;False;System.Boolean;False
Ctrl.Outputs.UH1_253KF04.DO03_Reserve;False;System.Boolean;False
Ctrl.Outputs.UH1_253KF04.DO04_Reserve;False;System.Boolean;False
Ctrl.Outputs.UH1_253KF04.DO05_Reserve;False;System.Boolean;False
Ctrl.Outputs.UH1_253KF04.DO06_Reserve;False;System.Boolean;False
Ctrl.Outputs.UH1_253KF04.DO07_Reserve;False;System.Boolean;False
Ctrl.Outputs.UH1_253KF04.DO08_Reserve;False;System.Boolean;False
Ctrl.Outputs.UH1_253KF04.DO09_Reserve;False;System.Boolean;False
Ctrl.Outputs.UH1_253KF04.DO10_Reserve;False;System.Boolean;False
Ctrl.Outputs.UH1_253KF04.DO11_Reserve;False;System.Boolean;False
Ctrl.Outputs.UH1_253KF04.DO12_Reserve;False;System.Boolean;False
Ctrl.Outputs.UH1_253KF04.DO13_Reserve;False;System.Boolean;False
Ctrl.Outputs.UH1_253KF04.DO14_Reserve;False;System.Boolean;False
Ctrl.Outputs.UH1_253KF04.DO15_Reserve;False;System.Boolean;False
Ctrl.Outputs.UH1_253KF04.DO16_Reserve;False;System.Boolean;False
Ctrl.Outputs.Safety.DO_Ack;False;System.Boolean;False
Ctrl.Outputs.Safety.DO_Run;False;System.Boolean;False
Ctrl.Outputs.Safety.DO_RestartMStop;False;System.Boolean;False
Ctrl.Outputs.Safety.DO_SuctionPresent;False;System.Boolean;False
Ctrl.Common.Ack;False;System.Boolean;False
Ctrl.Common.SetupMode;False;System.Boolean;False
Ctrl.Common.Ptr;False;System.Boolean;False
Ctrl.Common.MStop.Ack;False;System.Boolean;False
Ctrl.Common.MStop.Reset;False;System.Boolean;False
Ctrl.Common.MStop.Release;False;System.Boolean;False
Ctrl.Common.ModuleIllumination.Ack;False;System.Boolean;False
Ctrl.Common.ModuleIllumination.Pos1;False;System.Boolean;False
Ctrl.Common.ModuleIllumination.Pos2;False;System.Boolean;False
Ctrl.Common.VacuumPump.Ack;False;System.Boolean;False
Ctrl.Common.VacuumPump.Set;False;System.Boolean;False
Ctrl.Common.VacuumPump.Reset;False;System.Boolean;False
Ctrl.Common.FlowController.Ack;False;System.Boolean;False
Ctrl.Common.FlowController.FlowRate;False;System.Single;0
Ctrl.Common.SignalLightRed.On;False;System.Boolean;False
Ctrl.Common.SignalLightRed.Blink;False;System.Boolean;False
Ctrl.Common.SignalLightYellow.On;False;System.Boolean;False
Ctrl.Common.SignalLightYellow.Blink;False;System.Boolean;False
Ctrl.Common.SignalLightGreen.On;False;System.Boolean;False
Ctrl.Common.SignalLightGreen.Blink;False;System.Boolean;False
Ctrl.Common.SignalLightBlue.On;False;System.Boolean;False
Ctrl.Common.SignalLightBlue.Blink;False;System.Boolean;False
Ctrl.Common.Fuses24VReset;False;System.Boolean;False
Ctrl.Common.TerminalMonitoring.Refresh;False;System.Boolean;False
Ctrl.Common.TerminalMonitoring.Page;False;System.Int32;0
Ctrl.Laser.Ack;False;System.Boolean;False
Ctrl.Laser.SetupMode;False;System.Boolean;False
Ctrl.Laser.Ptr;False;System.Boolean;False
Ctrl.Laser.AirCurtain.Ack;False;System.Boolean;False
Ctrl.Laser.AirCurtain.Set;False;System.Boolean;False
Ctrl.Laser.AirCurtain.Reset;False;System.Boolean;False
Ctrl.Laser.Cooling.Ack;False;System.Boolean;False
Ctrl.Laser.Cooling.Set;False;System.Boolean;False
Ctrl.Laser.Cooling.Reset;False;System.Boolean;False
Ctrl.Laser.Laser.Ack;False;System.Boolean;False
Ctrl.Laser.Laser.Pos1;False;System.Boolean;False
Ctrl.Laser.Laser.Pos2;False;System.Boolean;False
Ctrl.Laser.YAxis.Ack;False;System.Boolean;False
Ctrl.Laser.YAxis.EnableDrive;False;System.Boolean;False
Ctrl.Laser.YAxis.DisableDrive;False;System.Boolean;False
Ctrl.Laser.YAxis.Home;False;System.Boolean;False
Ctrl.Laser.YAxis.MoveAbsolute;False;System.Boolean;False
Ctrl.Laser.YAxis.MoveRelative;False;System.Boolean;False
Ctrl.Laser.YAxis.MoveVelocity;False;System.Boolean;False
Ctrl.Laser.YAxis.Stop;False;System.Boolean;False
Ctrl.Laser.YAxis.Position;False;System.Double;0
Ctrl.Laser.YAxis.Distance;False;System.Double;0
Ctrl.Laser.YAxis.Velocity;False;System.Double;0
Ctrl.Laser.ZAxis.Ack;False;System.Boolean;False
Ctrl.Laser.ZAxis.EnableDrive;False;System.Boolean;False
Ctrl.Laser.ZAxis.DisableDrive;False;System.Boolean;False
Ctrl.Laser.ZAxis.Home;False;System.Boolean;False
Ctrl.Laser.ZAxis.MoveAbsolute;False;System.Boolean;False
Ctrl.Laser.ZAxis.MoveRelative;False;System.Boolean;False
Ctrl.Laser.ZAxis.MoveVelocity;False;System.Boolean;False
Ctrl.Laser.ZAxis.Stop;False;System.Boolean;False
Ctrl.Laser.ZAxis.Position;False;System.Double;0
Ctrl.Laser.ZAxis.Distance;False;System.Double;0
Ctrl.Laser.ZAxis.Velocity;False;System.Double;0
Ctrl.Laser.Suction.Ack;False;System.Boolean;False
Ctrl.Laser.Suction.Set;False;System.Boolean;False
Ctrl.Laser.Suction.Reset;False;System.Boolean;False
Ctrl.Laser.Ejector.Ack;False;System.Boolean;False
Ctrl.Laser.Ejector.Set;False;System.Boolean;False
Ctrl.Laser.Ejector.Reset;False;System.Boolean;False
Ctrl.Laser.TrumpfLaser.Ack;False;System.Boolean;False
Ctrl.Laser.TrumpfLaser.Connect;False;System.Boolean;False
Ctrl.Laser.TrumpfLaser.Disconnect;False;System.Boolean;False
Ctrl.Laser.TrumpfLaser.Enable;False;System.Boolean;False
Ctrl.Laser.TrumpfLaser.Disable;False;System.Boolean;False
Ctrl.Laser.TrumpfLaser.LoadProgram;False;System.Boolean;False
Ctrl.Laser.TrumpfLaser.Execute;False;System.Boolean;False
Ctrl.Laser.TrumpfLaser.ProgramNumber;False;System.Byte;0
Ctrl.Led.Ack;False;System.Boolean;False
Ctrl.Led.SetupMode;False;System.Boolean;False
Ctrl.Led.Ptr;False;System.Boolean;False
Ctrl.Led.Gripper.Ack;False;System.Boolean;False
Ctrl.Led.Gripper.Pos1;False;System.Boolean;False
Ctrl.Led.Gripper.Pos2;False;System.Boolean;False
Ctrl.Led.GripperXAxis.Ack;False;System.Boolean;False
Ctrl.Led.GripperXAxis.EnableDrive;False;System.Boolean;False
Ctrl.Led.GripperXAxis.DisableDrive;False;System.Boolean;False
Ctrl.Led.GripperXAxis.Home;False;System.Boolean;False
Ctrl.Led.GripperXAxis.MoveAbsolute;False;System.Boolean;False
Ctrl.Led.GripperXAxis.MoveRelative;False;System.Boolean;False
Ctrl.Led.GripperXAxis.MoveVelocity;False;System.Boolean;False
Ctrl.Led.GripperXAxis.JogFwdHigh;False;System.Boolean;False
Ctrl.Led.GripperXAxis.JogRevHigh;False;System.Boolean;False
Ctrl.Led.GripperXAxis.JogFwdLow;False;System.Boolean;False
Ctrl.Led.GripperXAxis.JogRevLow;False;System.Boolean;False
Ctrl.Led.GripperXAxis.Stop;False;System.Boolean;False
Ctrl.Led.GripperXAxis.Position;False;System.Double;0
Ctrl.Led.GripperXAxis.Distance;False;System.Double;0
Ctrl.Led.GripperXAxis.Velocity;False;System.Double;0
Ctrl.Led.GripperYAxis.Ack;False;System.Boolean;False
Ctrl.Led.GripperYAxis.EnableDrive;False;System.Boolean;False
Ctrl.Led.GripperYAxis.DisableDrive;False;System.Boolean;False
Ctrl.Led.GripperYAxis.Home;False;System.Boolean;False
Ctrl.Led.GripperYAxis.MoveAbsolute;False;System.Boolean;False
Ctrl.Led.GripperYAxis.MoveRelative;False;System.Boolean;False
Ctrl.Led.GripperYAxis.MoveVelocity;False;System.Boolean;False
Ctrl.Led.GripperYAxis.JogFwdHigh;False;System.Boolean;False
Ctrl.Led.GripperYAxis.JogRevHigh;False;System.Boolean;False
Ctrl.Led.GripperYAxis.JogFwdLow;False;System.Boolean;False
Ctrl.Led.GripperYAxis.JogRevLow;False;System.Boolean;False
Ctrl.Led.GripperYAxis.Stop;False;System.Boolean;False
Ctrl.Led.GripperYAxis.Position;False;System.Double;0
Ctrl.Led.GripperYAxis.Distance;False;System.Double;0
Ctrl.Led.GripperYAxis.Velocity;False;System.Double;0
Ctrl.Led.GripperZAxis.Ack;False;System.Boolean;False
Ctrl.Led.GripperZAxis.EnableDrive;False;System.Boolean;False
Ctrl.Led.GripperZAxis.DisableDrive;False;System.Boolean;False
Ctrl.Led.GripperZAxis.Home;False;System.Boolean;False
Ctrl.Led.GripperZAxis.MoveAbsolute;False;System.Boolean;False
Ctrl.Led.GripperZAxis.MoveRelative;False;System.Boolean;False
Ctrl.Led.GripperZAxis.MoveVelocity;False;System.Boolean;False
Ctrl.Led.GripperZAxis.JogFwdHigh;False;System.Boolean;False
Ctrl.Led.GripperZAxis.JogRevHigh;False;System.Boolean;False
Ctrl.Led.GripperZAxis.JogFwdLow;False;System.Boolean;False
Ctrl.Led.GripperZAxis.JogRevLow;False;System.Boolean;False
Ctrl.Led.GripperZAxis.Stop;False;System.Boolean;False
Ctrl.Led.GripperZAxis.Position;False;System.Double;0
Ctrl.Led.GripperZAxis.Distance;False;System.Double;0
Ctrl.Led.GripperZAxis.Velocity;False;System.Double;0
Ctrl.Led.PositioningAxis.Ack;False;System.Boolean;False
Ctrl.Led.PositioningAxis.EnableDrive;False;System.Boolean;False
Ctrl.Led.PositioningAxis.DisableDrive;False;System.Boolean;False
Ctrl.Led.PositioningAxis.Home;False;System.Boolean;False
Ctrl.Led.PositioningAxis.MoveAbsolute;False;System.Boolean;False
Ctrl.Led.PositioningAxis.MoveRelative;False;System.Boolean;False
Ctrl.Led.PositioningAxis.MoveVelocity;False;System.Boolean;False
Ctrl.Led.PositioningAxis.JogFwdHigh;False;System.Boolean;False
Ctrl.Led.PositioningAxis.JogRevHigh;False;System.Boolean;False
Ctrl.Led.PositioningAxis.JogFwdLow;False;System.Boolean;False
Ctrl.Led.PositioningAxis.JogRevLow;False;System.Boolean;False
Ctrl.Led.PositioningAxis.Stop;False;System.Boolean;False
Ctrl.Led.PositioningAxis.Position;False;System.Double;0
Ctrl.Led.PositioningAxis.Distance;False;System.Double;0
Ctrl.Led.PositioningAxis.Velocity;False;System.Double;0
Ctrl.Led.GasSupply.Ack;False;System.Boolean;False
Ctrl.Led.GasSupply.Pos1;False;System.Boolean;False
Ctrl.Led.GasSupply.Pos2;False;System.Boolean;False
Ctrl.Led.Nitrogen.Ack;False;System.Boolean;False
Ctrl.Led.Nitrogen.Set;False;System.Boolean;False
Ctrl.Led.Nitrogen.Reset;False;System.Boolean;False
Ctrl.Led.Suction.Ack;False;System.Boolean;False
Ctrl.Led.Suction.Set;False;System.Boolean;False
Ctrl.Led.Suction.Reset;False;System.Boolean;False
Ctrl.Led.PartFixture.Ack;False;System.Boolean;False
Ctrl.Led.PartFixture.Pos1;False;System.Boolean;False
Ctrl.Led.PartFixture.Pos2;False;System.Boolean;False
Ctrl.Coil.Ack;False;System.Boolean;False
Ctrl.Coil.SetupMode;False;System.Boolean;False
Ctrl.Coil.Ptr;False;System.Boolean;False
Ctrl.Coil.FrameGripper.Ack;False;System.Boolean;False
Ctrl.Coil.FrameGripper.Pos1;False;System.Boolean;False
Ctrl.Coil.FrameGripper.Pos2;False;System.Boolean;False
Ctrl.Coil.HardStopGripper.Ack;False;System.Boolean;False
Ctrl.Coil.HardStopGripper.Pos1;False;System.Boolean;False
Ctrl.Coil.HardStopGripper.Pos2;False;System.Boolean;False
Ctrl.Coil.FrameGripperXAxis.Ack;False;System.Boolean;False
Ctrl.Coil.FrameGripperXAxis.EnableDrive;False;System.Boolean;False
Ctrl.Coil.FrameGripperXAxis.DisableDrive;False;System.Boolean;False
Ctrl.Coil.FrameGripperXAxis.Home;False;System.Boolean;False
Ctrl.Coil.FrameGripperXAxis.MoveAbsolute;False;System.Boolean;False
Ctrl.Coil.FrameGripperXAxis.MoveRelative;False;System.Boolean;False
Ctrl.Coil.FrameGripperXAxis.MoveVelocity;False;System.Boolean;False
Ctrl.Coil.FrameGripperXAxis.JogFwdHigh;False;System.Boolean;False
Ctrl.Coil.FrameGripperXAxis.JogRevHigh;False;System.Boolean;False
Ctrl.Coil.FrameGripperXAxis.JogFwdLow;False;System.Boolean;False
Ctrl.Coil.FrameGripperXAxis.JogRevLow;False;System.Boolean;False
Ctrl.Coil.FrameGripperXAxis.Stop;False;System.Boolean;False
Ctrl.Coil.FrameGripperXAxis.Position;False;System.Double;0
Ctrl.Coil.FrameGripperXAxis.Distance;False;System.Double;0
Ctrl.Coil.FrameGripperXAxis.Velocity;False;System.Double;0
Ctrl.Coil.FrameGripperYAxis.Ack;False;System.Boolean;False
Ctrl.Coil.FrameGripperYAxis.EnableDrive;False;System.Boolean;False
Ctrl.Coil.FrameGripperYAxis.DisableDrive;False;System.Boolean;False
Ctrl.Coil.FrameGripperYAxis.Home;False;System.Boolean;False
Ctrl.Coil.FrameGripperYAxis.MoveAbsolute;False;System.Boolean;False
Ctrl.Coil.FrameGripperYAxis.MoveRelative;False;System.Boolean;False
Ctrl.Coil.FrameGripperYAxis.MoveVelocity;False;System.Boolean;False
Ctrl.Coil.FrameGripperYAxis.JogFwdHigh;False;System.Boolean;False
Ctrl.Coil.FrameGripperYAxis.JogRevHigh;False;System.Boolean;False
Ctrl.Coil.FrameGripperYAxis.JogFwdLow;False;System.Boolean;False
Ctrl.Coil.FrameGripperYAxis.JogRevLow;False;System.Boolean;False
Ctrl.Coil.FrameGripperYAxis.Stop;False;System.Boolean;False
Ctrl.Coil.FrameGripperYAxis.Position;False;System.Double;0
Ctrl.Coil.FrameGripperYAxis.Distance;False;System.Double;0
Ctrl.Coil.FrameGripperYAxis.Velocity;False;System.Double;0
Ctrl.Coil.FrameGripperZAxis.Ack;False;System.Boolean;False
Ctrl.Coil.FrameGripperZAxis.EnableDrive;False;System.Boolean;False
Ctrl.Coil.FrameGripperZAxis.DisableDrive;False;System.Boolean;False
Ctrl.Coil.FrameGripperZAxis.Home;False;System.Boolean;False
Ctrl.Coil.FrameGripperZAxis.MoveAbsolute;False;System.Boolean;False
Ctrl.Coil.FrameGripperZAxis.MoveRelative;False;System.Boolean;False
Ctrl.Coil.FrameGripperZAxis.MoveVelocity;False;System.Boolean;False
Ctrl.Coil.FrameGripperZAxis.JogFwdHigh;False;System.Boolean;False
Ctrl.Coil.FrameGripperZAxis.JogRevHigh;False;System.Boolean;False
Ctrl.Coil.FrameGripperZAxis.JogFwdLow;False;System.Boolean;False
Ctrl.Coil.FrameGripperZAxis.JogRevLow;False;System.Boolean;False
Ctrl.Coil.FrameGripperZAxis.Stop;False;System.Boolean;False
Ctrl.Coil.FrameGripperZAxis.Position;False;System.Double;0
Ctrl.Coil.FrameGripperZAxis.Distance;False;System.Double;0
Ctrl.Coil.FrameGripperZAxis.Velocity;False;System.Double;0
Ctrl.Coil.HardstopGripperXAxis.Ack;False;System.Boolean;False
Ctrl.Coil.HardstopGripperXAxis.EnableDrive;False;System.Boolean;False
Ctrl.Coil.HardstopGripperXAxis.DisableDrive;False;System.Boolean;False
Ctrl.Coil.HardstopGripperXAxis.Home;False;System.Boolean;False
Ctrl.Coil.HardstopGripperXAxis.MoveAbsolute;False;System.Boolean;False
Ctrl.Coil.HardstopGripperXAxis.MoveRelative;False;System.Boolean;False
Ctrl.Coil.HardstopGripperXAxis.MoveVelocity;False;System.Boolean;False
Ctrl.Coil.HardstopGripperXAxis.JogFwdHigh;False;System.Boolean;False
Ctrl.Coil.HardstopGripperXAxis.JogRevHigh;False;System.Boolean;False
Ctrl.Coil.HardstopGripperXAxis.JogFwdLow;False;System.Boolean;False
Ctrl.Coil.HardstopGripperXAxis.JogRevLow;False;System.Boolean;False
Ctrl.Coil.HardstopGripperXAxis.Stop;False;System.Boolean;False
Ctrl.Coil.HardstopGripperXAxis.Position;False;System.Double;0
Ctrl.Coil.HardstopGripperXAxis.Distance;False;System.Double;0
Ctrl.Coil.HardstopGripperXAxis.Velocity;False;System.Double;0
Ctrl.Coil.HardstopGripperYAxis.Ack;False;System.Boolean;False
Ctrl.Coil.HardstopGripperYAxis.EnableDrive;False;System.Boolean;False
Ctrl.Coil.HardstopGripperYAxis.DisableDrive;False;System.Boolean;False
Ctrl.Coil.HardstopGripperYAxis.Home;False;System.Boolean;False
Ctrl.Coil.HardstopGripperYAxis.MoveAbsolute;False;System.Boolean;False
Ctrl.Coil.HardstopGripperYAxis.MoveRelative;False;System.Boolean;False
Ctrl.Coil.HardstopGripperYAxis.MoveVelocity;False;System.Boolean;False
Ctrl.Coil.HardstopGripperYAxis.JogFwdHigh;False;System.Boolean;False
Ctrl.Coil.HardstopGripperYAxis.JogRevHigh;False;System.Boolean;False
Ctrl.Coil.HardstopGripperYAxis.JogFwdLow;False;System.Boolean;False
Ctrl.Coil.HardstopGripperYAxis.JogRevLow;False;System.Boolean;False
Ctrl.Coil.HardstopGripperYAxis.Stop;False;System.Boolean;False
Ctrl.Coil.HardstopGripperYAxis.Position;False;System.Double;0
Ctrl.Coil.HardstopGripperYAxis.Distance;False;System.Double;0
Ctrl.Coil.HardstopGripperYAxis.Velocity;False;System.Double;0
Ctrl.Coil.HardstopGripperZAxis.Ack;False;System.Boolean;False
Ctrl.Coil.HardstopGripperZAxis.EnableDrive;False;System.Boolean;False
Ctrl.Coil.HardstopGripperZAxis.DisableDrive;False;System.Boolean;False
Ctrl.Coil.HardstopGripperZAxis.Home;False;System.Boolean;False
Ctrl.Coil.HardstopGripperZAxis.MoveAbsolute;False;System.Boolean;False
Ctrl.Coil.HardstopGripperZAxis.MoveRelative;False;System.Boolean;False
Ctrl.Coil.HardstopGripperZAxis.MoveVelocity;False;System.Boolean;False
Ctrl.Coil.HardstopGripperZAxis.JogFwdHigh;False;System.Boolean;False
Ctrl.Coil.HardstopGripperZAxis.JogRevHigh;False;System.Boolean;False
Ctrl.Coil.HardstopGripperZAxis.JogFwdLow;False;System.Boolean;False
Ctrl.Coil.HardstopGripperZAxis.JogRevLow;False;System.Boolean;False
Ctrl.Coil.HardstopGripperZAxis.Stop;False;System.Boolean;False
Ctrl.Coil.HardstopGripperZAxis.Position;False;System.Double;0
Ctrl.Coil.HardstopGripperZAxis.Distance;False;System.Double;0
Ctrl.Coil.HardstopGripperZAxis.Velocity;False;System.Double;0
Ctrl.Coil.PositioningAxis.Ack;False;System.Boolean;False
Ctrl.Coil.PositioningAxis.EnableDrive;False;System.Boolean;False
Ctrl.Coil.PositioningAxis.DisableDrive;False;System.Boolean;False
Ctrl.Coil.PositioningAxis.Home;False;System.Boolean;False
Ctrl.Coil.PositioningAxis.MoveAbsolute;False;System.Boolean;False
Ctrl.Coil.PositioningAxis.MoveRelative;False;System.Boolean;False
Ctrl.Coil.PositioningAxis.MoveVelocity;False;System.Boolean;False
Ctrl.Coil.PositioningAxis.JogFwdHigh;False;System.Boolean;False
Ctrl.Coil.PositioningAxis.JogRevHigh;False;System.Boolean;False
Ctrl.Coil.PositioningAxis.JogFwdLow;False;System.Boolean;False
Ctrl.Coil.PositioningAxis.JogRevLow;False;System.Boolean;False
Ctrl.Coil.PositioningAxis.Stop;False;System.Boolean;False
Ctrl.Coil.PositioningAxis.Position;False;System.Double;0
Ctrl.Coil.PositioningAxis.Distance;False;System.Double;0
Ctrl.Coil.PositioningAxis.Velocity;False;System.Double;0
Ctrl.Coil.PartFixture.Ack;False;System.Boolean;False
Ctrl.Coil.PartFixture.Pos1;False;System.Boolean;False
Ctrl.Coil.PartFixture.Pos2;False;System.Boolean;False
Ctrl.Coil.PartRotation.Ack;False;System.Boolean;False
Ctrl.Coil.PartRotation.EnableDrive;False;System.Boolean;False
Ctrl.Coil.PartRotation.DisableDrive;False;System.Boolean;False
Ctrl.Coil.PartRotation.MoveAbsolute;False;System.Boolean;False
Ctrl.Coil.PartRotation.MoveRelative;False;System.Boolean;False
Ctrl.Coil.PartRotation.MoveVelocity;False;System.Boolean;False
Ctrl.Coil.PartRotation.JogFwdHigh;False;System.Boolean;False
Ctrl.Coil.PartRotation.JogRevHigh;False;System.Boolean;False
Ctrl.Coil.PartRotation.JogFwdLow;False;System.Boolean;False
Ctrl.Coil.PartRotation.JogRevLow;False;System.Boolean;False
Ctrl.Coil.PartRotation.Stop;False;System.Boolean;False
Ctrl.Coil.PartRotation.Position;False;System.Double;0
Ctrl.Coil.PartRotation.Distance;False;System.Double;0
Ctrl.Coil.PartRotation.Velocity;False;System.Double;0
Ctrl.Coil.PartRotation.Parameters.Write;False;System.Boolean;False
Ctrl.Coil.PartRotation.Parameters.Read;False;System.Boolean;False
Ctrl.Coil.RotationFixation.Ack;False;System.Boolean;False
Ctrl.Coil.RotationFixation.Pos1;False;System.Boolean;False
Ctrl.Coil.RotationFixation.Pos2;False;System.Boolean;False
Ctrl.Coil.GasSupply.Ack;False;System.Boolean;False
Ctrl.Coil.GasSupply.Pos1;False;System.Boolean;False
Ctrl.Coil.GasSupply.Pos2;False;System.Boolean;False
Ctrl.Coil.Nitrogen.Ack;False;System.Boolean;False
Ctrl.Coil.Nitrogen.Set;False;System.Boolean;False
Ctrl.Coil.Nitrogen.Reset;False;System.Boolean;False
Ctrl.Coil.Suction.Ack;False;System.Boolean;False
Ctrl.Coil.Suction.Set;False;System.Boolean;False
Ctrl.Coil.Suction.Reset;False;System.Boolean;False
Ctrl.Lid.Ack;False;System.Boolean;False
Ctrl.Lid.SetupMode;False;System.Boolean;False
Ctrl.Lid.Ptr;False;System.Boolean;False
Ctrl.Lid.PartFixation.Ack;False;System.Boolean;False
